timestamp,txn_id,name,account_number,account_type,mobile_number,pincode,narration,trans_type,amount,ip_address,device,receiver_account,is_fraud,fraud_type,account_age_days,receiver_name,receiver_pincode,velocity_l6h,churn_rate,ip_account_density,amount_deviation_ratio,daily_limit_fraction,user_risk_score,device_trust_score,is_rooted_or_emulator,device_risk_score,merchant_chargeback_rate,merchant_risk_score,is_vpn_or_proxy,network_risk_score,risk_score,bank_name,receiver_bank
2025-07-01 10:23:23,SB3000091,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,UPI,46056.6,80.107.179.221,Linux Ubuntu 22.04,ID00012226,1,Mule Chain,8,Pradeep Yadav,452001,13,0.416,9,0.94,0.881,57.4,60,1,80.9,0.151,94.3,1,70.1,81.4,State Bank of India,IDFC FIRST Bank
2025-07-01 14:50:26,SB3000449,Arjun Sharma,SB6577341,Savings,9969388124,226001,Purchase,IMPS,4879.57,44.86.106.222,Oppo A78,SB89646079,0,Normal,277,Arjun Sharma,226001,1,0.181,2,0.26,0.168,16.4,70,0,20.3,0.016,11.2,0,10.1,7.3,State Bank of India,State Bank of India
2025-07-01 12:27:34,SB3000228,Ramesh Babu,YS00071678,Savings,9242068763,530001,Shared Device Txn,UPI,46521.1,103.27.145.232,Xiaomi Redmi Note 13,SB54868265,1,Shared Device,12,Nirav Modi,110001,11,0.398,8,0.89,0.957,74.6,40,0,67.9,0.374,83.0,1,79.8,83.9,YES Bank,State Bank of India
2025-07-01 15:09:30,SB3000477,Rahul Gupta,SB3967518,Current,9637101700,380001,Purchase,IMPS,573.56,174.169.81.63,Oppo Reno 11,SB19374071,0,Normal,153,Priya Nair,380001,3,0.235,2,0.36,0.014,11.3,80,0,22.7,0.029,19.3,0,14.1,19.8,State Bank of India,State Bank of India
2025-07-01 14:55:54,SB3000457,Priya Nair,SB8624921,Current,9286585153,452001,Purchase,NEFT,3754.68,185.53.19.95,Samsung Galaxy S24,SB92264795,0,Normal,515,Anitha Reddy,452001,3,0.247,1,0.12,0.167,6.8,80,0,17.7,0.008,6.9,0,13.2,19.8,State Bank of India,State Bank of India
2025-07-01 11:48:40,SB3000186,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,NEFT,47676.77,59.43.57.190,OnePlus Nord 3,KT00042441,1,Mule Chain,11,Nirav Modi,560001,12,0.504,9,1.0,0.901,87.2,60,1,76.5,0.2,85.9,0,67.1,87.6,State Bank of India,Kotak Mahindra Bank
2025-07-01 09:09:51,SB3000007,Pradeep Yadav,SB00029657,Current,9349817734,800001,Layered Transfer,UPI,46859.12,80.139.171.82,Samsung Galaxy M34,YS00037463,1,Mule Chain,4,Sandeep Jain,400001,12,0.281,8,0.91,0.882,71.6,60,1,74.6,0.162,74.7,0,90.0,93.4,State Bank of India,YES Bank
2025-07-01 13:46:56,SB3000349,Lakshmi Iyer,SB3822312,Savings,9203130465,395001,Purchase,NEFT,4871.31,65.26.60.251,Google Pixel 8,SB97254650,0,Normal,323,Lakshmi Iyer,395001,1,0.225,2,0.17,0.024,10.9,80,0,18.8,0.048,18.1,0,10.6,15.4,State Bank of India,State Bank of India
2025-07-01 13:45:26,SB3000346,Rekha Singh,SB7632241,Savings,9677987641,600001,Purchase,NEFT,1593.31,95.112.255.175,Oppo Reno 11,SB29787096,0,Normal,457,Vijay Kumar,600001,1,0.249,1,0.28,0.062,19.9,70,0,10.5,0.043,16.5,0,14.5,8.2,State Bank of India,State Bank of India
2025-07-01 15:16:24,SB3000488,Rahul Gupta,SB7544171,Salary,9858586417,110001,Purchase,NEFT,1264.23,175.192.30.26,Samsung Galaxy A54,SB95849506,0,Normal,325,Vijay Kumar,110001,3,0.174,2,0.13,0.027,16.2,80,0,24.5,0.038,21.5,0,18.1,13.8,State Bank of India,State Bank of India
2025-07-01 10:07:47,SB3000074,Nirav Modi,ID00070352,Savings,9369953851,160001,Layered Transfer,NEFT,45788.81,50.245.124.179,OnePlus 12,PN00039469,1,Mule Chain,8,Dinesh Patel,411001,15,0.393,9,1.0,0.92,80.9,60,1,72.6,0.365,76.3,1,86.7,82.7,IDFC FIRST Bank,Punjab National Bank
2025-07-01 14:14:09,SB3000392,Vijay Kumar,SB6157260,Current,9822951244,302001,Purchase,UPI,40.7,126.16.7.7,iPhone 14,SB60251887,0,Normal,580,Deepa Krishnan,302001,2,0.134,2,0.17,0.195,7.9,90,0,12.9,0.007,23.6,0,11.4,19.1,State Bank of India,State Bank of India
2025-07-01 13:14:41,SB3000293,Arjun Sharma,SB1704130,Salary,9213184291,600001,Purchase,UPI,3157.03,72.185.80.187,Xiaomi Mi 11X,SB69259530,0,Normal,540,Rahul Gupta,600001,3,0.274,1,0.29,0.067,7.1,70,0,13.8,0.024,20.4,0,8.7,17.1,State Bank of India,State Bank of India
2025-07-01 09:14:00,SB3000012,Sandeep Jain,YS00037463,Salary,9969119330,400001,Layered Transfer,IMPS,46742.76,198.216.174.72,iPhone 13,SB00009199,1,Mule Chain,3,Sakthi Prakash,600001,16,0.509,4,1.33,0.935,81.7,60,0,77.3,0.198,77.1,1,87.9,83.2,YES Bank,State Bank of India
2025-07-01 10:24:48,SB3000092,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,NEFT,49814.38,125.30.141.222,iPhone 14,ID00012226,1,Mule Chain,5,Pradeep Yadav,452001,12,0.449,9,0.97,0.977,70.7,50,1,82.0,0.213,62.6,0,74.1,93.0,State Bank of India,IDFC FIRST Bank
2025-07-01 10:40:12,SB3000110,Sakthi Prakash,SB00009199,Salary,9797801251,600001,Layered Transfer,UPI,49746.48,76.198.181.240,iPhone 13,SB23439803,1,Mule Chain,4,Hitesh Mehta,380001,15,0.407,9,1.32,0.904,78.7,60,0,79.7,0.156,94.6,1,79.0,79.2,State Bank of India,State Bank of India
2025-07-01 14:58:30,SB3000461,Lakshmi Iyer,SB4534335,Salary,9565846541,500001,Purchase,NEFT,3237.12,194.147.106.88,Google Pixel 8,SB84036002,0,Normal,574,Vijay Kumar,500001,1,0.203,1,0.18,0.094,5.5,70,0,15.3,0.033,14.5,0,12.0,9.8,State Bank of India,State Bank of India
2025-07-01 13:20:05,SB3000301,Rahul Gupta,SB8534223,Savings,9881538189,440001,Purchase,NEFT,464.79,179.209.198.60,Vivo V29,SB55499525,0,Normal,426,Priya Nair,440001,3,0.278,2,0.29,0.173,15.6,90,0,17.6,0.04,11.2,0,14.7,14.7,State Bank of India,State Bank of India
2025-07-01 12:07:32,SB3000204,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,IMPS,45183.28,191.60.139.39,iPhone 14,PN00091111,1,Mule Chain,3,Ramesh Babu,302001,8,0.535,7,1.16,0.881,69.0,60,1,65.0,0.311,69.9,0,66.0,82.5,State Bank of India,Punjab National Bank
2025-07-01 09:20:08,SB3000019,Sakthi Prakash,SB00009199,Current,9209747451,600001,Layered Transfer,IMPS,47909.24,103.42.240.225,Vivo V29,SB63747791,1,Mule Chain,10,Puneet Arora,110001,8,0.43,7,1.12,0.858,75.7,70,1,86.6,0.161,79.2,1,75.3,91.8,State Bank of India,State Bank of India
2025-07-01 12:31:54,SB3000235,Vikas Sharma,AX00045313,Savings,9122585366,530001,Shared Device Txn,UPI,46221.14,103.27.145.232,Xiaomi Redmi Note 13,SB72458605,1,Shared Device,12,Anil Verma,641001,15,0.285,8,1.15,0.912,83.2,40,0,68.5,0.234,78.5,1,81.2,91.3,Axis Bank,State Bank of India
2025-07-01 15:20:17,SB3000494,Arjun Sharma,SB9501071,Salary,9877945646,411001,Purchase,IMPS,626.08,213.107.61.241,Oppo A78,SB91181379,0,Normal,333,Deepa Krishnan,411001,2,0.138,1,0.34,0.072,8.8,70,0,23.9,0.006,12.6,0,11.3,19.4,State Bank of India,State Bank of India
2025-07-01 14:49:35,SB3000448,Rahul Gupta,SB5886173,Current,9199924985,682001,Purchase,UPI,4835.09,163.142.247.73,Motorola G84,SB77993829,0,Normal,275,Lakshmi Iyer,682001,1,0.299,2,0.39,0.153,15.7,80,0,9.5,0.049,12.9,0,8.5,10.5,State Bank of India,State Bank of India
2025-07-01 15:21:52,SB3000497,Lakshmi Iyer,SB3847768,Savings,9207497928,800001,Purchase,UPI,1756.36,77.47.214.253,Samsung Galaxy M34,SB25087493,0,Normal,393,Rahul Gupta,800001,2,0.271,2,0.14,0.121,14.6,80,0,14.5,0.045,10.1,0,9.8,13.1,State Bank of India,State Bank of India
2025-07-01 12:04:23,SB3000201,Sakthi Prakash,SB00009199,Current,9424825305,600001,Layered Transfer,NEFT,49441.45,157.171.236.201,Samsung Galaxy A54,SB74304823,1,Mule Chain,10,Lalit Modi,110001,17,0.398,8,1.02,0.93,63.3,60,1,62.3,0.145,89.4,1,94.4,90.0,State Bank of India,State Bank of India
2025-07-01 13:19:18,SB3000300,Rahul Gupta,SB3396950,Savings,9941590785,400001,Purchase,IMPS,2120.35,98.145.110.47,Oppo A78,SB10279945,0,Normal,212,Deepa Krishnan,400001,1,0.274,2,0.24,0.062,11.8,80,0,20.6,0.026,19.4,0,14.1,16.4,State Bank of India,State Bank of India
2025-07-01 11:46:14,SB3000184,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,RTGS,46964.17,212.46.113.111,OnePlus Nord 3,KT00042441,1,Mule Chain,8,Nirav Modi,560001,12,0.246,3,1.13,0.962,76.9,60,0,73.9,0.23,84.4,0,76.8,79.8,State Bank of India,Kotak Mahindra Bank
2025-07-01 10:51:22,SB3000122,Yogesh Nair,SB00009834,Salary,9133729406,462001,Layered Transfer,UPI,46341.96,151.121.142.172,Oppo Reno 11,YS00071678,1,Mule Chain,4,Ramesh Babu,530001,23,0.405,5,1.04,0.976,65.3,40,1,61.0,0.115,89.9,0,90.0,90.5,State Bank of India,YES Bank
2025-07-01 13:40:12,SB3000337,Rahul Gupta,SB1968122,Salary,9513748324,641001,Purchase,NEFT,3683.61,82.244.17.236,Realme 11 Pro,SB94685039,0,Normal,511,Priya Nair,641001,3,0.233,1,0.18,0.091,15.2,80,0,9.9,0.031,18.3,0,7.4,6.8,State Bank of India,State Bank of India
2025-07-01 14:56:21,SB3000458,Priya Nair,SB6309658,Salary,9281691657,462001,Purchase,IMPS,3616.23,113.7.206.107,Samsung Galaxy A54,SB18718099,0,Normal,248,Anitha Reddy,462001,3,0.153,1,0.23,0.055,8.0,90,0,13.2,0.034,21.8,0,19.1,9.7,State Bank of India,State Bank of India
2025-07-01 09:45:51,SB3000050,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,RTGS,45934.73,195.166.28.59,Oppo Reno 11,SB00053581,1,Mule Chain,2,Umesh Chandra,560001,19,0.415,6,0.99,0.997,92.9,40,1,72.7,0.34,83.8,0,65.0,89.6,State Bank of India,State Bank of India
2025-07-01 09:50:03,SB3000055,Umesh Chandra,SB00053581,Salary,9387484583,560001,Layered Transfer,NEFT,46965.18,165.161.108.168,Windows 11 PC,YS00085259,1,Mule Chain,7,Kailash Borah,500001,9,0.489,3,0.86,0.992,85.8,60,0,86.8,0.225,82.4,1,91.1,88.1,State Bank of India,YES Bank
2025-07-01 09:21:56,SB3000021,Sakthi Prakash,SB00009199,Current,9209747451,600001,Layered Transfer,RTGS,46005.26,134.247.176.86,Motorola G84,SB78147397,1,Mule Chain,8,Nilesh Desai,400001,22,0.526,9,0.93,0.955,77.9,50,1,61.5,0.323,84.7,1,73.5,90.9,State Bank of India,State Bank of India
2025-07-01 13:28:37,SB3000317,Priya Nair,SB5392083,Savings,9122541876,411001,Purchase,IMPS,703.47,187.56.173.240,OnePlus 12,SB50946121,0,Normal,383,Rekha Singh,411001,2,0.262,1,0.38,0.195,20.0,80,0,22.6,0.008,7.9,0,18.9,16.9,State Bank of India,State Bank of India
2025-07-01 15:03:08,SB3000468,Deepa Krishnan,SB6621432,Salary,9491767365,452001,Purchase,UPI,3931.76,128.196.40.39,Samsung Galaxy S24,SB55246901,0,Normal,512,Vijay Kumar,452001,1,0.203,2,0.23,0.093,5.6,80,0,14.2,0.007,17.0,0,10.5,11.4,State Bank of India,State Bank of India
2025-07-01 11:54:52,SB3000192,Nirav Modi,KT00042441,Salary,9907308348,560001,Layered Transfer,IMPS,48992.22,137.51.37.138,Oppo A78,AX00035760,1,Mule Chain,4,Amit Khanna,641001,13,0.268,3,1.09,0.995,92.0,70,0,86.0,0.396,86.5,0,66.2,97.9,Kotak Mahindra Bank,Axis Bank
2025-07-01 13:24:57,SB3000310,Vijay Kumar,SB8615616,Savings,9558610676,160001,Purchase,IMPS,3372.04,186.26.165.111,Vivo T2,SB46780435,0,Normal,212,Rahul Gupta,160001,2,0.172,1,0.37,0.045,9.2,80,0,15.6,0.019,12.8,0,10.0,18.2,State Bank of India,State Bank of India
2025-07-01 13:18:04,SB3000298,Rekha Singh,SB8622050,Savings,9257360353,641001,Purchase,IMPS,2139.95,125.41.47.16,Vivo T2,SB27456803,0,Normal,393,Rekha Singh,641001,2,0.116,2,0.28,0.104,10.9,80,0,16.7,0.034,24.9,0,15.3,19.2,State Bank of India,State Bank of India
2025-07-01 11:04:20,SB3000136,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,UPI,44605.6,174.155.105.168,Realme Narzo 60,YS00056296,1,Mule Chain,7,Mukesh Joshi,302001,9,0.486,9,1.12,0.934,79.8,70,1,85.1,0.134,86.6,0,60.1,83.5,State Bank of India,YES Bank
2025-07-01 12:24:37,SB3000222,Sakthi Prakash,SB00009199,Current,9559225330,600001,Layered Transfer,RTGS,47898.33,103.42.240.225,OnePlus 12,SB50113698,1,Mule Chain,4,Bhupesh Sinha,600001,9,0.268,8,1.5,0.886,70.6,60,1,78.7,0.35,75.7,0,61.3,76.3,State Bank of India,State Bank of India
2025-07-01 14:40:23,SB3000432,Priya Nair,SB9501337,Current,9722652915,411001,Purchase,NEFT,228.94,203.116.31.244,Xiaomi Redmi Note 13,SB44553693,0,Normal,158,Deepa Krishnan,411001,3,0.244,1,0.2,0.015,11.7,90,0,6.5,0.014,16.4,0,17.4,15.2,State Bank of India,State Bank of India
2025-07-01 13:52:24,SB3000357,Vijay Kumar,SB6128149,Current,9927402258,560001,Purchase,NEFT,4229.32,182.40.39.187,OnePlus Nord 3,SB22567290,0,Normal,234,Priya Nair,560001,1,0.249,2,0.34,0.002,19.2,90,0,15.2,0.038,14.6,0,12.7,20.0,State Bank of India,State Bank of India
2025-07-01 13:56:52,SB3000363,Rekha Singh,SB4328808,Current,9858556609,395001,Purchase,UPI,3511.7,148.92.96.219,MacBook Pro,SB94410590,0,Normal,474,Anitha Reddy,395001,1,0.124,2,0.11,0.198,18.9,80,0,5.4,0.014,22.3,0,10.7,12.9,State Bank of India,State Bank of India
2025-07-01 12:38:52,SB3000248,Kamlesh Shah,IC00016129,Savings,9214929002,160001,Shared Device Txn,UPI,45854.15,103.27.145.232,Xiaomi Redmi Note 13,SB28186152,1,Shared Device,8,Suresh Pillai,110001,14,0.322,6,0.82,0.858,79.2,40,0,66.9,0.198,80.7,1,84.1,88.8,ICICI Bank,State Bank of India
2025-07-01 14:24:45,SB3000407,Vijay Kumar,SB7787380,Current,9521857514,380001,Purchase,UPI,1115.04,197.137.253.53,iPhone 13,SB37323438,0,Normal,327,Vijay Kumar,380001,3,0.219,1,0.13,0.101,15.5,80,0,19.8,0.043,18.8,0,7.6,15.2,State Bank of India,State Bank of India
2025-07-01 09:08:25,SB3000006,Pradeep Yadav,SB00029657,Savings,9349817734,800001,Layered Transfer,RTGS,46740.84,26.101.214.57,Google Pixel 8,YS00037463,1,Mule Chain,10,Sandeep Jain,400001,18,0.533,6,1.23,0.958,75.2,70,0,86.0,0.242,69.1,0,89.4,81.7,State Bank of India,YES Bank
2025-07-01 14:45:36,SB3000442,Rahul Gupta,SB3211101,Savings,9781582020,226001,Purchase,UPI,4755.15,205.109.1.112,Samsung Galaxy M34,SB75859451,0,Normal,435,Rekha Singh,226001,3,0.136,2,0.31,0.123,14.5,70,0,17.8,0.027,18.1,0,7.7,9.5,State Bank of India,State Bank of India
2025-07-01 11:44:41,SB3000182,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,NEFT,49422.76,87.202.67.172,iPhone 14,KT00042441,1,Mule Chain,4,Nirav Modi,560001,16,0.328,7,0.97,0.888,67.0,70,0,85.7,0.317,87.8,0,77.1,96.6,State Bank of India,Kotak Mahindra Bank
2025-07-01 13:16:05,SB3000295,Arjun Sharma,SB6675793,Current,9531269332,560001,Purchase,UPI,2181.68,120.18.77.232,MacBook Pro,SB17759103,0,Normal,473,Vijay Kumar,560001,2,0.18,2,0.32,0.063,10.2,80,0,23.0,0.032,7.9,0,11.1,14.7,State Bank of India,State Bank of India
2025-07-01 13:54:11,SB3000359,Rekha Singh,SB2977453,Current,9421239920,160001,Purchase,NEFT,1481.85,74.1.201.56,Xiaomi Mi 11X,SB96298460,0,Normal,413,Priya Nair,160001,2,0.278,2,0.12,0.001,11.9,80,0,12.1,0.005,22.8,0,7.8,10.3,State Bank of India,State Bank of India
2025-07-01 11:33:20,SB3000168,Sandeep Jain,SB00097434,Salary,9682177668,110001,Layered Transfer,NEFT,46248.32,183.172.215.162,Vivo V29,CN00008455,1,Mule Chain,3,Suresh Pillai,560001,10,0.257,4,1.02,0.948,83.4,70,1,91.1,0.334,92.9,1,74.5,79.4,State Bank of India,Canara Bank
2025-07-01 12:49:07,SB3000260,Nilesh Desai,SB00033098,Current,9339670711,110001,Impossible Travel,UPI,49854.49,103.69.212.214,iPhone 15,SB25989909,1,Impossible Travel,10,Jignesh Parmar,600001,17,0.413,6,1.08,0.855,76.7,50,0,86.5,0.176,82.7,1,82.3,82.3,State Bank of India,State Bank of India
2025-07-01 14:04:36,SB3000378,Anitha Reddy,SB3350695,Salary,9666345161,452001,Purchase,IMPS,4744.85,140.210.172.114,Linux Ubuntu 22.04,SB11772938,0,Normal,296,Arjun Sharma,452001,1,0.112,1,0.28,0.035,7.4,80,0,21.7,0.036,22.5,0,13.3,17.4,State Bank of India,State Bank of India
2025-07-01 13:42:26,SB3000341,Rahul Gupta,SB8205036,Current,9498127494,462001,Purchase,IMPS,4452.96,100.122.184.171,Vivo V29,SB60792779,0,Normal,462,Priya Nair,462001,2,0.275,1,0.1,0.174,11.0,70,0,5.5,0.011,15.6,0,19.3,16.3,State Bank of India,State Bank of India
2025-07-01 15:19:03,SB3000491,Arjun Sharma,SB3654556,Salary,9194199647,160001,Purchase,IMPS,4614.03,176.97.37.197,Vivo T2,SB47160179,0,Normal,388,Rahul Gupta,160001,3,0.13,2,0.12,0.13,10.1,90,0,20.6,0.038,24.0,0,18.3,11.0,State Bank of India,State Bank of India
2025-07-01 09:48:06,SB3000053,Umesh Chandra,SB00053581,Savings,9387484583,560001,Layered Transfer,NEFT,48682.81,80.252.13.93,Realme 11 Pro,YS00085259,1,Mule Chain,9,Kailash Borah,500001,25,0.245,3,0.85,0.91,83.7,70,1,86.9,0.347,62.6,1,82.5,85.8,State Bank of India,YES Bank
2025-07-01 09:29:44,SB3000029,Mangesh Kadam,ID00076674,Savings,9306468299,560001,Layered Transfer,IMPS,45281.89,189.116.148.253,Motorola G84,HD00014238,1,Mule Chain,12,Yogesh Nair,302001,19,0.221,5,0.93,0.868,88.9,70,0,83.2,0.293,80.9,0,61.8,83.0,IDFC FIRST Bank,HDFC Bank
2025-07-01 14:10:21,SB3000387,Anitha Reddy,SB5595368,Current,9187734495,560001,Purchase,NEFT,4371.4,135.214.109.172,Xiaomi Redmi Note 13,SB34706569,0,Normal,575,Priya Nair,560001,1,0.279,2,0.2,0.151,7.5,80,0,23.8,0.027,15.7,0,16.8,19.5,State Bank of India,State Bank of India
2025-07-01 12:23:28,SB3000221,Sakthi Prakash,SB00009199,Current,9559225330,600001,Layered Transfer,RTGS,46821.02,103.42.240.225,Realme 11 Pro,SB64212251,1,Mule Chain,7,Vikas Sharma,160001,17,0.34,8,1.5,0.947,69.6,60,0,89.4,0.328,70.1,0,66.2,75.9,State Bank of India,State Bank of India
2025-07-01 12:41:17,SB3000253,Ramesh Babu,PN00091111,Savings,9781007818,302001,Shared Device Txn,UPI,44574.81,103.27.145.232,Xiaomi Redmi Note 13,SB87595788,1,Shared Device,15,Ravi Kumar,800001,13,0.393,6,0.89,0.951,60.1,40,0,83.1,0.381,88.0,1,86.3,86.5,Punjab National Bank,State Bank of India
2025-07-01 10:52:08,SB3000123,Yogesh Nair,SB00009834,Savings,9133729406,462001,Layered Transfer,UPI,45587.59,151.121.142.172,Samsung Galaxy M34,YS00071678,1,Mule Chain,4,Ramesh Babu,530001,8,0.278,7,1.36,0.896,93.7,60,1,91.3,0.355,76.1,0,76.3,91.3,State Bank of India,YES Bank
2025-07-01 14:29:34,SB3000415,Anitha Reddy,SB1099872,Current,9967026146,682001,Purchase,IMPS,2311.9,33.43.28.70,Linux Ubuntu 22.04,SB24367862,0,Normal,320,Arjun Sharma,682001,2,0.213,2,0.36,0.024,13.8,90,0,19.8,0.007,9.1,0,7.2,16.1,State Bank of India,State Bank of India
2025-07-01 09:42:37,SB3000045,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,NEFT,46447.89,195.166.28.59,OnePlus Nord 3,SB00053581,1,Mule Chain,5,Umesh Chandra,560001,8,0.312,3,1.39,0.947,86.7,50,0,70.0,0.349,84.4,0,86.6,86.3,State Bank of India,State Bank of India
2025-07-01 13:37:58,SB3000333,Deepa Krishnan,SB5666187,Current,9791062461,500001,Purchase,UPI,2613.95,126.147.12.59,Realme Narzo 60,SB56000229,0,Normal,274,Rekha Singh,500001,3,0.111,1,0.34,0.139,8.3,80,0,15.4,0.013,17.6,0,6.0,12.4,State Bank of India,State Bank of India
2025-07-01 14:11:03,SB3000388,Deepa Krishnan,SB7528651,Savings,9702270855,530001,Purchase,IMPS,1008.83,205.74.165.171,Realme Narzo 60,SB11904117,0,Normal,227,Rahul Gupta,530001,1,0.2,2,0.13,0.194,11.1,90,0,19.4,0.049,23.9,0,17.9,14.5,State Bank of India,State Bank of India
2025-07-01 13:48:48,SB3000352,Vijay Kumar,SB2419525,Savings,9643472611,110001,Purchase,NEFT,1830.53,159.87.216.251,Samsung Galaxy S24,SB43331239,0,Normal,303,Priya Nair,110001,3,0.281,2,0.3,0.089,13.7,90,0,11.3,0.046,24.9,0,14.1,12.7,State Bank of India,State Bank of India
2025-07-01 11:18:01,SB3000149,Rajesh Gupta,CN00007630,Savings,9800235246,160001,Layered Transfer,IMPS,44590.27,43.121.85.105,Samsung Galaxy S24,SB00009199,1,Mule Chain,12,Sakthi Prakash,600001,17,0.443,4,1.2,0.905,67.7,70,0,60.2,0.174,67.8,1,69.7,83.6,Canara Bank,State Bank of India
2025-07-01 15:10:30,SB3000478,Priya Nair,SB9066612,Salary,9164195017,440001,Purchase,NEFT,4062.08,205.20.186.103,Google Pixel 8,SB94458947,0,Normal,482,Rahul Gupta,440001,2,0.257,1,0.14,0.052,17.4,70,0,19.4,0.021,18.1,0,7.1,8.6,State Bank of India,State Bank of India
2025-07-01 10:19:18,SB3000086,Sakthi Prakash,SB00009199,Savings,9645098869,600001,Layered Transfer,UPI,44889.4,206.72.178.80,iPhone 15,SB13296743,1,Mule Chain,5,Lalit Modi,600001,24,0.369,6,0.87,0.958,73.1,40,1,61.6,0.313,60.8,1,82.7,91.3,State Bank of India,State Bank of India
2025-07-01 13:45:59,SB3000347,Lakshmi Iyer,SB6589238,Savings,9988934422,110001,Purchase,IMPS,1068.85,207.115.26.237,iPhone 13,SB75431766,0,Normal,522,Lakshmi Iyer,110001,2,0.297,1,0.4,0.11,10.1,90,0,14.5,0.021,12.8,0,6.1,15.9,State Bank of India,State Bank of India
2025-07-01 14:59:51,SB3000463,Vijay Kumar,SB6668656,Current,9828593785,641001,Purchase,NEFT,1514.86,79.55.215.110,Xiaomi Redmi Note 13,SB87509126,0,Normal,355,Priya Nair,641001,1,0.202,2,0.37,0.193,19.1,70,0,24.0,0.031,7.8,0,15.0,16.8,State Bank of India,State Bank of India
2025-07-01 12:33:47,SB3000238,Suresh Pillai,CN00008455,Savings,9645276696,560001,Shared Device Txn,IMPS,46574.39,103.27.145.232,Xiaomi Redmi Note 13,SB96528081,1,Shared Device,3,Paresh Trivedi,700001,11,0.254,5,1.22,0.904,70.1,40,0,79.5,0.314,84.7,1,77.2,90.0,Canara Bank,State Bank of India
2025-07-01 09:51:55,SB3000057,Umesh Chandra,SB00053581,Savings,9387484583,560001,Layered Transfer,IMPS,46652.62,177.214.127.247,iPhone 13,YS00085259,1,Mule Chain,7,Kailash Borah,500001,18,0.266,4,1.15,0.927,75.0,60,1,60.8,0.384,77.7,0,67.5,83.5,State Bank of India,YES Bank
2025-07-01 15:13:14,SB3000482,Rekha Singh,SB7099530,Salary,9135262255,700001,Purchase,NEFT,3139.48,104.34.138.142,Motorola G84,SB82172776,0,Normal,596,Arjun Sharma,700001,1,0.189,1,0.17,0.159,7.7,90,0,22.2,0.015,19.3,0,7.7,19.7,State Bank of India,State Bank of India
2025-07-01 11:58:08,SB3000195,Amit Khanna,AX00035760,Current,9242224154,641001,Layered Transfer,UPI,44798.31,82.189.145.41,OnePlus 12,SB00009199,1,Mule Chain,9,Sakthi Prakash,600001,10,0.288,8,1.25,0.957,61.6,40,0,64.0,0.235,72.7,1,85.4,98.4,Axis Bank,State Bank of India
2025-07-01 09:20:43,SB3000020,Sakthi Prakash,SB00009199,Current,9209747451,600001,Layered Transfer,UPI,44170.33,43.115.58.119,Linux Ubuntu 22.04,SB94560158,1,Mule Chain,4,Rakesh Agarwal,380001,23,0.526,5,1.16,0.891,88.4,70,0,76.0,0.143,66.7,0,90.2,81.6,State Bank of India,State Bank of India
2025-07-01 11:08:06,SB3000139,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,NEFT,45763.59,83.98.97.138,Xiaomi Mi 11X,YS00056296,1,Mule Chain,12,Mukesh Joshi,302001,19,0.522,4,1.49,0.948,93.3,60,0,86.6,0.269,80.4,1,83.6,96.5,State Bank of India,YES Bank
2025-07-01 15:12:26,SB3000481,Anitha Reddy,SB9406983,Current,9661929277,530001,Purchase,NEFT,1902.33,144.86.246.45,Oppo A78,SB60985606,0,Normal,157,Arjun Sharma,530001,2,0.145,1,0.17,0.056,16.7,70,0,18.0,0.021,14.2,0,18.7,18.6,State Bank of India,State Bank of India
2025-07-01 13:49:47,SB3000353,Arjun Sharma,SB4977883,Savings,9301942549,110001,Purchase,UPI,1512.55,75.68.110.152,Realme 11 Pro,SB47231423,0,Normal,215,Lakshmi Iyer,110001,1,0.21,2,0.21,0.181,11.0,70,0,23.9,0.035,23.8,0,7.1,8.1,State Bank of India,State Bank of India
2025-07-01 10:11:57,SB3000078,Nirav Modi,ID00070352,Salary,9369953851,160001,Layered Transfer,UPI,49842.37,186.16.47.104,Motorola G84,PN00039469,1,Mule Chain,9,Dinesh Patel,411001,9,0.423,8,0.92,0.925,72.4,60,0,91.3,0.376,68.0,1,69.5,97.2,IDFC FIRST Bank,Punjab National Bank
2025-07-01 15:22:46,SB3000498,Arjun Sharma,SB9267840,Salary,9992375398,452001,Purchase,IMPS,997.51,76.66.73.58,Samsung Galaxy M34,SB22722389,0,Normal,517,Lakshmi Iyer,452001,2,0.277,1,0.17,0.05,16.0,80,0,11.6,0.049,18.4,0,12.8,13.7,State Bank of India,State Bank of India
2025-07-01 14:17:23,SB3000396,Priya Nair,SB6751404,Current,9619595468,600001,Purchase,IMPS,3007.96,21.81.130.238,iPhone 15,SB35883252,0,Normal,460,Priya Nair,600001,3,0.105,1,0.16,0.073,18.5,70,0,11.6,0.015,19.6,0,19.1,9.0,State Bank of India,State Bank of India
