timestamp,txn_id,name,account_number,account_type,mobile_number,pincode,narration,trans_type,amount,ip_address,device,receiver_account,is_fraud,fraud_type,account_age_days,receiver_name,receiver_pincode,velocity_l6h,churn_rate,ip_account_density,amount_deviation_ratio,daily_limit_fraction,user_risk_score,device_trust_score,is_rooted_or_emulator,device_risk_score,merchant_chargeback_rate,merchant_risk_score,is_vpn_or_proxy,network_risk_score,risk_score
2025-06-02 01:08:42,2989281,Lakshmi Iyer,SB00012544,Current,9894251254,110001,Purchase Category W,Online Transfer,129.97,103.2.57.209,Unknown Device,COLL81,0,Normal,598.0,Karan Malhotra,110001,1.0,0.2,1,0.87,0.001,25.4,70.0,0,20.0,0.005,13.7,0,10.8,17.5
2025-06-02 01:08:45,2989282,Anitha Reddy,SB00006470,Salary,9645453476,110001,Purchase Category W,Online Transfer,944.0,103.96.79.210,Unknown Device,COLL22,0,Normal,544.0,Priya Sharma,110001,1.0,0.141,2,6.33,0.006,99.0,70.0,0,20.0,0.005,15.8,0,13.1,37.0
2025-06-02 01:08:50,2989283,Anitha Reddy,SB00009400,Current,9681907394,110001,Purchase Category W,Online Transfer,58.95,103.44.55.211,Unknown Device,COLL30,0,Normal,291.0,Anjali Gupta,110001,1.0,0.22,1,0.4,0.0,11.5,70.0,0,20.0,0.005,13.6,0,10.8,14.0
2025-06-02 01:08:59,2989284,Sindhu Rao,SB00007919,Savings,9952856122,600040,Purchase Category W,Online Transfer,97.0,103.118.137.212,Unknown Device,COLL70,0,Normal,159.0,Anjali Gupta,600040,3.0,0.285,2,0.65,0.001,16.3,70.0,0,20.0,0.005,7.1,0,13.6,14.2
2025-06-02 01:09:55,2989285,Sindhu Rao,SB00002263,Savings,9135099540,602117,Purchase Category W,Online Transfer,59.0,103.42.125.213,Unknown Device,COLL27,0,Normal,349.0,Karan Malhotra,602117,2.0,0.282,1,0.4,0.0,13.7,70.0,0,20.0,0.005,15.2,0,21.9,17.7
2025-06-02 01:09:59,2989286,Suresh Babu,SB00011814,Savings,9594256781,400001,Purchase Category W,Online Transfer,160.0,103.166.175.214,Unknown Device,COLL65,0,Normal,197.0,Priya Sharma,400001,3.0,0.385,1,1.07,0.001,30.6,70.0,0,20.0,0.005,7.7,0,25.0,20.8
2025-06-02 01:10:41,2989287,Arun Menon,SB00008394,Current,9359987004,560001,Purchase Category W,Online Transfer,40.0,103.239.243.215,Unknown Device,COLL69,0,Normal,350.0,Anjali Gupta,560001,1.0,0.312,2,0.27,0.0,17.8,70.0,0,20.0,0.005,12.9,0,12.1,15.7
2025-06-02 01:10:42,2989288,Anitha Reddy,SB00004436,Current,9207042169,602117,Purchase Category W,Online Transfer,280.0,103.5.214.216,Unknown Device,COLL27,0,Normal,522.0,Anjali Gupta,602117,3.0,0.134,2,1.88,0.002,42.3,70.0,0,20.0,0.005,7.3,0,7.4,19.2
2025-06-02 01:10:55,2989289,Rekha Singh,SB00011925,Current,9792840001,600001,Purchase Category W,Online Transfer,107.95,103.30.194.217,Unknown Device,COLL51,0,Normal,133.0,Priya Sharma,600001,2.0,0.165,1,0.72,0.001,20.4,70.0,0,20.0,0.005,12.8,0,23.8,19.2
2025-06-02 01:11:00,2989290,Karthik Rajan,SB00011234,Current,9639969658,602117,Purchase Category R,Mobile Banking,100.0,103.5.164.218,iOS Device,COLL49,0,Normal,534.0,Anjali Gupta,602117,2.0,0.261,1,0.67,0.001,24.8,90.0,0,10.0,0.005,8.3,0,6.7,12.4
2025-06-02 01:11:02,2989291,Arjun Sharma,SB00009500,Savings,9223237433,110001,Purchase Category R,Online Transfer,100.0,103.19.38.219,rv:11.0,COLL17,0,Normal,372.0,Anjali Gupta,110001,3.0,0.172,1,0.67,0.001,20.9,30.0,1,80.0,0.005,8.7,0,23.1,33.2
2025-06-02 01:11:03,2989292,Priya Nair,SB00004436,Current,9144417543,602117,Purchase Category R,Mobile Banking,150.0,103.237.66.220,MacOS,COLL11,0,Normal,79.0,Priya Sharma,602117,2.0,0.179,2,1.01,0.001,25.2,85.0,0,15.0,0.005,7.0,0,15.7,15.7
2025-06-02 01:11:05,2989293,Balaji Natarajan,SB00001342,Salary,9204940991,560001,Purchase Category W,Online Transfer,68.5,103.222.91.221,Unknown Device,COLL20,0,Normal,334.0,Anjali Gupta,560001,3.0,0.271,1,0.46,0.0,13.5,70.0,0,20.0,0.005,16.8,0,22.8,18.3
2025-06-02 01:11:15,2989294,Manoj Patel,SB00012695,Salary,9598582476,560001,Purchase Category H,Net Banking,20.0,103.23.98.222,Unknown Device,COLL85,0,Normal,689.0,Anjali Gupta,560001,1.0,0.334,2,0.13,0.0,12.3,70.0,0,20.0,0.005,9.3,0,11.8,13.3
2025-06-02 01:11:22,2989295,Balaji Natarajan,SB00007919,Savings,9488918393,600040,Purchase Category W,Online Transfer,59.0,103.204.33.223,Unknown Device,COLL27,0,Normal,543.0,Karan Malhotra,600040,2.0,0.211,2,0.4,0.0,13.7,70.0,0,20.0,0.005,16.5,0,9.9,15.0
2025-06-02 01:11:27,2989296,Rahul Gupta,SB00012718,Current,9180306848,600001,Purchase Category W,Online Transfer,65.0,103.240.230.224,Unknown Device,COLL30,0,Normal,317.0,Karan Malhotra,600001,1.0,0.127,2,0.44,0.0,18.2,70.0,0,20.0,0.005,8.1,0,16.0,15.6
2025-06-02 01:11:32,2989297,Meena Pillai,SB00007919,Savings,9448747243,600040,Purchase Category W,Online Transfer,92.0,103.156.62.225,Unknown Device,COLL69,0,Normal,385.0,Priya Sharma,600040,1.0,0.134,2,0.62,0.001,21.8,70.0,0,20.0,0.005,15.2,0,16.0,18.2
2025-06-02 01:11:40,2989298,Karthik Rajan,SB00007664,Current,9682183309,560001,Purchase Category W,Online Transfer,25.0,103.75.63.226,Unknown Device,COLL36,0,Normal,431.0,Priya Sharma,560001,2.0,0.126,1,0.17,0.0,7.8,70.0,0,20.0,0.005,10.7,0,13.2,12.9
2025-06-02 01:12:04,2989299,Manoj Patel,SB00011359,Salary,9592222552,110001,Purchase Category W,Online Transfer,40.0,103.192.7.227,Unknown Device,COLL75,0,Normal,443.0,Anjali Gupta,110001,1.0,0.243,1,0.27,0.0,13.5,70.0,0,20.0,0.005,11.4,0,19.8,16.2
2025-06-02 01:12:11,2989300,Suresh Babu,SB00016659,Current,9430197721,600040,Purchase Category H,Net Banking,25.0,103.229.13.228,Trident/7.0,COLL93,0,Normal,557.0,Karan Malhotra,600040,1.0,0.186,2,0.17,0.0,15.8,30.0,1,80.0,0.005,14.9,0,5.7,29.1
2025-06-02 01:12:17,2989301,Lakshmi Iyer,SB00002487,Salary,9465718468,110001,Purchase Category W,Online Transfer,209.95,103.113.185.229,Unknown Device,COLL13,0,Normal,531.0,Anjali Gupta,110001,3.0,0.139,2,1.41,0.001,33.4,70.0,0,20.0,0.005,12.1,0,5.3,17.7
2025-06-02 01:12:39,2989302,Deepa Krishnan,SB00012422,Current,9814006624,602117,Purchase Category W,Online Transfer,146.0,103.19.72.230,Unknown Device,COLL77,1,Kaggle Verified Fraud,457.0,Anjali Gupta,602117,1.0,0.253,1,0.98,0.001,25.1,70.0,0,20.0,0.005,10.3,0,21.0,19.1
2025-06-02 01:13:13,2989303,Suresh Babu,SB00001724,Savings,9538388947,600001,Purchase Category R,Mobile Banking,250.0,103.41.70.231,Windows,COLL22,0,Normal,454.0,Anjali Gupta,600001,3.0,0.209,1,1.68,0.002,34.6,85.0,0,15.0,0.005,14.8,0,9.6,18.5
2025-06-02 01:13:14,2989304,Lakshmi Iyer,SB00007919,Salary,9992146198,600040,Purchase Category W,Online Transfer,213.0,103.51.182.232,Unknown Device,COLL42,0,Normal,209.0,Priya Sharma,600040,3.0,0.38,1,1.43,0.001,34.4,70.0,0,20.0,0.005,12.9,0,9.2,19.1
2025-06-02 01:13:41,2989305,Karthik Rajan,SB00002646,Savings,9769209725,400001,Purchase Category W,Online Transfer,87.95,103.249.218.233,Unknown Device,COLL70,0,Normal,244.0,Karan Malhotra,400001,3.0,0.139,2,0.59,0.001,19.4,70.0,0,20.0,0.005,12.7,0,20.1,18.0
2025-06-02 01:13:44,2989306,Arjun Sharma,SB00018132,Savings,9363668224,110001,Purchase Category W,Online Transfer,103.97,103.85.39.234,Unknown Device,COLL90,0,Normal,267.0,Anjali Gupta,110001,1.0,0.148,2,0.7,0.001,16.5,70.0,0,20.0,0.005,13.1,0,16.4,16.5
2025-06-02 01:13:55,2989307,Meena Pillai,SB00007919,Current,9833565265,600040,Purchase Category W,Online Transfer,39.0,103.149.112.235,Unknown Device,COLL73,0,Normal,71.0,Anjali Gupta,600040,1.0,0.324,2,0.26,0.0,15.1,70.0,0,20.0,0.005,16.7,0,15.1,16.7
2025-06-02 01:14:02,2989308,Karthik Rajan,SB00014290,Current,9191551318,600040,Purchase Category W,Online Transfer,108.5,103.207.5.236,Unknown Device,COLL57,0,Normal,657.0,Priya Sharma,600040,1.0,0.385,2,0.73,0.001,22.1,70.0,0,20.0,0.005,14.1,0,20.1,19.1
2025-06-02 01:14:03,2989309,Arun Menon,SB00010075,Current,9438195880,560001,Purchase Category W,Online Transfer,82.95,103.129.163.237,Unknown Device,COLL13,0,Normal,381.0,Anjali Gupta,560001,2.0,0.373,2,0.56,0.001,16.2,70.0,0,20.0,0.005,15.9,0,14.6,16.7
2025-06-02 01:14:04,2989310,Arjun Sharma,SB00018268,Current,9557214322,600001,Purchase Category H,Net Banking,150.0,103.129.135.238,iOS Device,COLL87,0,Normal,117.0,Priya Sharma,600001,1.0,0.192,2,1.01,0.001,28.9,90.0,0,10.0,0.005,13.2,0,8.9,15.2
2025-06-02 01:14:13,2989311,Sindhu Rao,SB00007919,Savings,9691348413,600040,Purchase Category W,Online Transfer,100.0,103.84.35.239,Unknown Device,COLL95,0,Normal,471.0,Karan Malhotra,600040,3.0,0.186,1,0.67,0.001,22.9,70.0,0,20.0,0.005,9.8,0,5.3,14.5
2025-06-02 01:14:25,2989312,Deepa Krishnan,SB00002803,Salary,9706313518,560001,Purchase Category W,Online Transfer,68.5,103.11.168.240,Unknown Device,COLL73,0,Normal,589.0,Anjali Gupta,560001,3.0,0.355,1,0.46,0.0,17.6,70.0,0,20.0,0.005,16.0,0,22.1,18.9
2025-06-02 01:14:31,2989313,Meena Pillai,SB00017188,Savings,9863387334,110001,Purchase Category W,Online Transfer,117.0,103.211.159.241,Unknown Device,COLL47,0,Normal,608.0,Karan Malhotra,110001,3.0,0.372,1,0.79,0.001,18.3,70.0,0,20.0,0.005,16.5,0,22.1,19.2
2025-06-02 01:15:13,2989314,Karthik Rajan,SB00001906,Salary,9820880716,600001,Purchase Category W,Online Transfer,34.0,103.136.159.242,Unknown Device,COLL12,0,Normal,513.0,Karan Malhotra,600001,3.0,0.209,1,0.23,0.0,17.7,70.0,0,20.0,0.005,14.1,0,21.1,18.2
2025-06-02 01:15:17,2989315,Arjun Sharma,SB00015678,Current,9505536287,110001,Purchase Category W,Online Transfer,40.0,103.45.73.243,Unknown Device,COLL34,0,Normal,480.0,Karan Malhotra,110001,1.0,0.188,2,0.27,0.0,12.6,70.0,0,20.0,0.005,11.9,0,16.0,15.1
2025-06-02 01:15:54,2989316,Karthik Rajan,SB00018268,Current,9698168361,600001,Purchase Category H,Net Banking,120.0,103.171.143.244,iOS Device,COLL43,0,Normal,600.0,Anjali Gupta,600001,2.0,0.184,1,0.81,0.001,21.7,90.0,0,10.0,0.005,16.8,0,18.3,16.7
2025-06-02 01:15:56,2989317,Balaji Natarajan,SB00015930,Savings,9777181665,600040,Purchase Category W,Online Transfer,60.0,103.122.208.245,Unknown Device,COLL92,0,Normal,641.0,Karan Malhotra,600040,3.0,0.23,2,0.4,0.0,16.8,70.0,0,20.0,0.005,9.5,0,12.2,14.6
2025-06-02 01:15:59,2989318,Manoj Patel,SB00011319,Salary,9503179299,400001,Purchase Category H,Net Banking,75.0,103.221.243.246,iOS Device,COLL12,0,Normal,590.0,Priya Sharma,400001,3.0,0.124,1,0.5,0.0,12.5,90.0,0,10.0,0.005,15.5,0,19.2,14.3
2025-06-02 01:16:10,2989319,Anitha Reddy,SB00016873,Salary,9449545198,600001,Purchase Category W,Online Transfer,255.0,103.135.207.247,Unknown Device,COLL99,0,Normal,89.0,Anjali Gupta,600001,3.0,0.352,2,1.71,0.002,39.0,70.0,0,20.0,0.005,15.4,0,6.2,20.2
2025-06-02 01:16:14,2989320,Arjun Sharma,SB00008347,Current,9413707915,110001,Purchase Category H,Net Banking,50.0,103.129.48.248,Windows,COLL45,0,Normal,85.0,Anjali Gupta,110001,3.0,0.177,2,0.34,0.0,19.3,85.0,0,15.0,0.005,7.5,0,7.7,12.4
2025-06-02 01:16:21,2989321,Rekha Singh,SB00007377,Salary,9797807283,110001,Purchase Category W,Online Transfer,335.0,103.93.222.249,Unknown Device,COLL59,0,Normal,424.0,Anjali Gupta,110001,3.0,0.106,2,2.25,0.002,44.4,70.0,0,20.0,0.005,15.5,0,16.5,24.1
2025-06-02 01:16:31,2989322,Rekha Singh,SB00007919,Savings,9920852117,600040,Purchase Category W,Online Transfer,50.0,103.225.202.250,Unknown Device,COLL54,0,Normal,289.0,Karan Malhotra,600040,2.0,0.322,2,0.34,0.0,11.2,70.0,0,20.0,0.005,9.0,0,25.0,16.3
2025-06-02 01:16:31,2989323,Meena Pillai,SB00011727,Current,9970710640,600001,Purchase Category W,Online Transfer,100.0,103.33.67.251,Unknown Device,COLL24,0,Normal,85.0,Karan Malhotra,600001,3.0,0.217,2,0.67,0.001,18.2,70.0,0,20.0,0.005,10.8,0,15.6,16.1
2025-06-02 01:16:35,2989324,Balaji Natarajan,SB00008406,Savings,9376196064,602117,Purchase Category W,Online Transfer,50.0,103.238.241.252,Unknown Device,COLL14,0,Normal,119.0,Anjali Gupta,602117,2.0,0.263,1,0.34,0.0,14.9,70.0,0,20.0,0.005,15.7,0,16.6,16.8
2025-06-02 01:16:55,2989325,Meena Pillai,SB00012501,Salary,9179570283,560001,Purchase Category W,Online Transfer,62.95,103.45.117.253,Unknown Device,COLL81,0,Normal,241.0,Karan Malhotra,560001,2.0,0.293,2,0.42,0.0,20.9,70.0,0,20.0,0.005,8.8,0,9.1,14.7
2025-06-02 01:17:07,2989326,Anitha Reddy,SB00014099,Current,9534215899,400001,Purchase Category W,Online Transfer,47.95,103.2.140.0,Unknown Device,COLL21,0,Normal,516.0,Priya Sharma,400001,1.0,0.15,1,0.32,0.0,16.2,70.0,0,20.0,0.005,8.1,0,18.5,15.7
2025-06-02 01:17:10,2989327,Rekha Singh,SB00009323,Savings,9455756343,110001,Purchase Category W,Online Transfer,600.0,103.33.100.1,Unknown Device,COLL28,0,Normal,637.0,Karan Malhotra,110001,1.0,0.195,1,4.03,0.004,67.2,70.0,0,20.0,0.005,11.8,0,15.7,28.7
2025-06-02 01:17:11,2989328,Balaji Natarajan,SB00008193,Salary,9310928721,110001,Purchase Category H,Net Banking,50.0,103.38.31.2,MacOS,COLL87,0,Normal,632.0,Karan Malhotra,110001,3.0,0.275,2,0.34,0.0,17.6,85.0,0,15.0,0.005,10.3,0,9.4,13.1
2025-06-02 01:17:12,2989329,Balaji Natarajan,SB00007919,Salary,9312026699,600040,Purchase Category W,Online Transfer,300.0,103.176.11.3,Unknown Device,COLL81,0,Normal,406.0,Anjali Gupta,600040,3.0,0.217,2,2.01,0.002,36.7,70.0,0,20.0,0.005,14.6,0,12.7,21.0
2025-06-02 01:17:18,2989330,Meena Pillai,SB00005938,Savings,9543153751,110001,Purchase Category W,Online Transfer,632.0,103.61.97.4,Unknown Device,COLL39,0,Normal,366.0,Karan Malhotra,110001,1.0,0.24,2,4.24,0.004,77.3,70.0,0,20.0,0.005,14.2,0,7.5,29.8
2025-06-02 01:17:30,2989331,Balaji Natarajan,SB00008320,Salary,9664593694,600040,Purchase Category W,Online Transfer,26.95,103.103.218.5,Unknown Device,COLL25,0,Normal,186.0,Priya Sharma,600040,1.0,0.206,1,0.18,0.0,13.3,70.0,0,20.0,0.005,7.8,0,19.0,15.0
2025-06-02 01:17:36,2989332,Anitha Reddy,SB00016483,Savings,9595582775,110001,Purchase Category W,Online Transfer,90.0,103.24.129.6,Unknown Device,COLL84,0,Normal,360.0,Anjali Gupta,110001,3.0,0.272,2,0.6,0.001,19.3,70.0,0,20.0,0.005,13.4,0,10.3,15.8
2025-06-02 01:17:38,2989333,Arun Menon,SB00009500,Current,9118106618,110001,Purchase Category W,Online Transfer,100.0,103.157.252.7,Unknown Device,COLL44,0,Normal,338.0,Karan Malhotra,110001,1.0,0.222,1,0.67,0.001,18.1,70.0,0,20.0,0.005,15.7,0,13.6,16.8
2025-06-02 01:17:42,2989334,Arjun Sharma,SB00006276,Current,9281944069,560001,Purchase Category W,Online Transfer,47.0,103.74.101.8,Unknown Device,COLL84,0,Normal,371.0,Anjali Gupta,560001,2.0,0.35,2,0.32,0.0,19.6,70.0,0,20.0,0.005,13.5,0,19.2,18.1
2025-06-02 01:17:49,2989335,Sindhu Rao,SB00010616,Salary,9967583485,600001,Purchase Category W,Online Transfer,108.5,103.102.45.9,Unknown Device,COLL64,0,Normal,226.0,Priya Sharma,600001,3.0,0.218,1,0.73,0.001,25.7,70.0,0,20.0,0.005,14.1,0,20.3,20.0
2025-06-02 01:17:49,2989336,Vijay Kumar,SB00011344,Savings,9243354467,110001,Purchase Category W,Online Transfer,57.95,103.214.148.10,Unknown Device,COLL30,0,Normal,104.0,Anjali Gupta,110001,2.0,0.356,2,0.39,0.0,20.2,70.0,0,20.0,0.005,10.0,0,20.7,17.7
2025-06-02 01:18:13,2989337,Balaji Natarajan,SB00015528,Current,9887290431,110001,Purchase Category W,Online Transfer,50.0,103.226.141.11,Unknown Device,COLL32,0,Normal,93.0,Priya Sharma,110001,3.0,0.119,1,0.34,0.0,17.5,70.0,0,20.0,0.005,8.6,0,18.2,16.1
2025-06-02 01:18:43,2989338,Arjun Sharma,SB00012583,Savings,9789850996,600040,Purchase Category W,Online Transfer,24.5,103.92.113.12,Unknown Device,COLL89,0,Normal,104.0,Karan Malhotra,600040,2.0,0.197,1,0.16,0.0,11.4,70.0,0,20.0,0.005,11.6,0,13.1,14.0
2025-06-02 01:18:44,2989339,Manoj Patel,SB00016136,Current,9786160412,602117,Purchase Category C,Mobile Banking,25.98,103.171.49.13,SM-J700M Build/MMB29K,COLL18,0,Normal,502.0,Priya Sharma,602117,1.0,0.396,1,0.17,0.0,15.4,30.0,1,80.0,0.125,59.5,1,90.1,61.2
2025-06-02 01:18:50,2989340,Karthik Rajan,SB00002616,Current,9544255676,110001,Purchase Category S,UPI Payment,50.0,103.16.119.14,Windows,COLL98,0,Normal,149.0,Anjali Gupta,110001,2.0,0.129,1,0.34,0.0,19.8,85.0,0,15.0,0.125,63.2,0,20.8,29.7
2025-06-02 01:19:18,2989341,Meena Pillai,SB00016075,Savings,9305379261,560001,Purchase Category W,Online Transfer,659.99,103.160.127.15,Unknown Device,COLL91,0,Normal,620.0,Priya Sharma,560001,1.0,0.298,1,4.43,0.004,79.6,70.0,0,20.0,0.005,16.3,0,11.9,31.9
2025-06-02 01:19:39,2989342,Rahul Gupta,SB00005291,Salary,9860364630,560001,Purchase Category W,Online Transfer,35.0,103.164.129.16,Unknown Device,COLL98,0,Normal,478.0,Karan Malhotra,560001,3.0,0.257,2,0.23,0.0,9.5,70.0,0,20.0,0.005,13.1,0,10.9,13.4
2025-06-02 01:19:43,2989343,Sindhu Rao,SB00017188,Savings,9501706379,110001,Purchase Category W,Online Transfer,57.95,103.26.171.17,Unknown Device,COLL25,0,Normal,646.0,Priya Sharma,110001,2.0,0.135,2,0.39,0.0,17.7,70.0,0,20.0,0.005,16.9,0,16.0,17.6
2025-06-02 01:19:45,2989344,Rekha Singh,SB00007585,Savings,9330877981,600001,Purchase Category W,Online Transfer,509.36,103.60.82.18,Unknown Device,COLL59,0,Normal,666.0,Priya Sharma,600001,3.0,0.134,1,3.42,0.003,64.3,70.0,0,20.0,0.005,16.7,0,17.5,29.6
2025-06-02 01:19:51,2989345,Karthik Rajan,SB00002695,Salary,9817272645,400001,Purchase Category W,Online Transfer,50.0,103.207.210.19,Unknown Device,COLL13,0,Normal,323.0,Karan Malhotra,400001,3.0,0.395,2,0.34,0.0,13.9,70.0,0,20.0,0.005,10.5,0,14.5,14.7
2025-06-02 01:19:53,2989346,Suresh Babu,SB00012839,Current,9362431688,110001,Purchase Category W,Online Transfer,25.0,103.45.23.20,Unknown Device,COLL75,0,Normal,99.0,Anjali Gupta,110001,2.0,0.186,2,0.17,0.0,13.7,70.0,0,20.0,0.005,10.6,0,13.2,14.4
2025-06-02 01:19:58,2989347,Anitha Reddy,SB00014276,Current,9229758748,110001,Purchase Category C,Online Transfer,18.0,103.56.147.21,Windows,COLL98,0,Normal,278.0,Karan Malhotra,110001,1.0,0.136,2,0.12,0.0,16.6,85.0,0,15.0,0.125,57.0,1,90.2,44.7
2025-06-02 01:20:14,2989348,Sindhu Rao,SB00001359,Salary,9918360986,600040,Purchase Category W,Online Transfer,50.0,103.181.66.22,Unknown Device,COLL52,0,Normal,691.0,Priya Sharma,600040,2.0,0.394,1,0.34,0.0,14.5,70.0,0,20.0,0.005,10.7,0,20.5,16.4
2025-06-02 01:20:39,2989349,Vijay Kumar,SB00006741,Salary,9182104612,600001,Purchase Category R,Mobile Banking,100.0,103.188.135.23,iOS Device,COLL69,0,Normal,133.0,Anjali Gupta,600001,2.0,0.163,1,0.67,0.001,16.7,90.0,0,10.0,0.005,14.0,0,16.3,14.2
2025-06-02 01:20:46,2989350,Rahul Gupta,SB00015111,Current,9900684360,560001,Purchase Category W,Online Transfer,34.0,103.124.109.24,Unknown Device,COLL89,0,Normal,493.0,Priya Sharma,560001,2.0,0.362,2,0.23,0.0,12.3,70.0,0,20.0,0.005,14.8,0,15.0,15.5
2025-06-02 01:21:09,2989351,Anitha Reddy,SB00014741,Salary,9536227671,560001,Purchase Category W,Online Transfer,40.0,103.177.82.25,Unknown Device,COLL68,0,Normal,621.0,Anjali Gupta,560001,2.0,0.365,2,0.27,0.0,13.5,70.0,0,20.0,0.005,8.7,0,13.5,13.9
2025-06-02 01:21:15,2989352,Vijay Kumar,SB00011100,Salary,9315523097,600040,Purchase Category W,Online Transfer,150.0,103.55.77.26,Unknown Device,COLL65,0,Normal,528.0,Anjali Gupta,600040,2.0,0.24,1,1.01,0.001,28.9,70.0,0,20.0,0.005,13.1,0,6.1,17.0
2025-06-02 01:21:30,2989353,Anitha Reddy,SB00007005,Savings,9401540752,110001,Purchase Category W,Online Transfer,30.95,103.8.114.27,Unknown Device,COLL74,0,Normal,376.0,Karan Malhotra,110001,3.0,0.237,1,0.21,0.0,10.0,70.0,0,20.0,0.005,14.3,0,7.6,13.0
2025-06-02 01:21:42,2989354,Anitha Reddy,SB00006470,Salary,9637827187,110001,Purchase Category W,Online Transfer,500.0,103.236.91.28,Unknown Device,COLL47,0,Normal,553.0,Priya Sharma,110001,2.0,0.231,1,3.36,0.003,62.4,70.0,0,20.0,0.005,14.2,0,15.7,28.1
2025-06-02 01:22:00,2989355,Suresh Babu,SB00016132,Salary,9389381442,110001,Purchase Category W,Online Transfer,148.5,103.232.113.29,Unknown Device,COLL85,0,Normal,642.0,Anjali Gupta,110001,2.0,0.186,2,1.0,0.001,22.4,70.0,0,20.0,0.005,9.5,0,11.3,15.8
2025-06-02 01:22:02,2989356,Arun Menon,SB00007919,Salary,9144291932,600040,Purchase Category W,Online Transfer,159.95,103.124.74.30,Unknown Device,COLL86,0,Normal,669.0,Karan Malhotra,600040,1.0,0.172,2,1.07,0.001,26.3,70.0,0,20.0,0.005,11.6,0,23.7,20.4
2025-06-02 01:22:07,2989357,Balaji Natarajan,SB00007919,Salary,9793588324,600040,Purchase Category W,Online Transfer,226.0,103.138.239.31,Unknown Device,COLL67,1,Kaggle Verified Fraud,583.0,Priya Sharma,600040,2.0,0.143,1,1.52,0.002,34.8,70.0,0,20.0,0.005,14.0,0,7.5,19.1
2025-06-02 01:22:17,2989358,Balaji Natarajan,SB00005033,Current,9380638029,400001,Purchase Category W,Online Transfer,226.0,103.119.216.32,Unknown Device,COLL78,0,Normal,612.0,Karan Malhotra,400001,3.0,0.109,2,1.52,0.002,36.3,70.0,0,20.0,0.005,14.9,0,11.0,20.6
2025-06-02 01:23:00,2989359,Deepa Krishnan,SB00015066,Salary,9512390113,600040,Purchase Category W,Online Transfer,125.0,103.40.208.33,Unknown Device,COLL88,0,Normal,528.0,Karan Malhotra,600040,3.0,0.17,2,0.84,0.001,19.3,70.0,0,20.0,0.005,8.1,0,24.9,18.1
2025-06-02 01:23:08,2989360,Rahul Gupta,SB00007919,Current,9897888756,600040,Purchase Category W,Online Transfer,44.0,103.242.165.34,Unknown Device,COLL14,0,Normal,126.0,Anjali Gupta,600040,3.0,0.162,2,0.3,0.0,17.6,70.0,0,20.0,0.005,16.1,0,5.8,14.9
2025-06-02 01:23:08,2989361,Anitha Reddy,SB00016777,Current,9688767472,110001,Purchase Category R,Mobile Banking,50.0,103.203.234.35,Windows,COLL54,0,Normal,659.0,Anjali Gupta,110001,2.0,0.389,2,0.34,0.0,15.3,85.0,0,15.0,0.005,8.2,0,25.0,15.9
2025-06-02 01:23:10,2989362,Lakshmi Iyer,SB00004571,Current,9432683081,600040,Purchase Category W,Online Transfer,55.0,103.251.31.36,Unknown Device,COLL61,0,Normal,380.0,Karan Malhotra,600040,1.0,0.37,1,0.37,0.0,14.6,70.0,0,20.0,0.005,8.1,0,14.6,14.3
2025-06-02 01:23:16,2989363,Vijay Kumar,SB00015885,Savings,9577845080,400001,Purchase Category C,UPI Payment,10.94,103.241.79.37,Windows,COLL71,0,Normal,518.0,Anjali Gupta,400001,3.0,0.114,1,0.07,0.0,8.7,85.0,0,15.0,0.125,55.0,1,90.6,42.3
2025-06-02 01:23:22,2989364,Rekha Singh,SB00009500,Salary,9835369296,110001,Purchase Category W,Online Transfer,250.0,103.102.58.38,Unknown Device,COLL99,0,Normal,613.0,Karan Malhotra,110001,3.0,0.251,1,1.68,0.002,36.1,70.0,0,20.0,0.005,14.9,0,5.3,19.1
2025-06-02 01:23:24,2989365,Karthik Rajan,SB00009178,Salary,9683095047,110001,Purchase Category W,Online Transfer,154.95,103.211.59.39,Unknown Device,COLL16,0,Normal,352.0,Anjali Gupta,110001,2.0,0.234,1,1.04,0.001,28.5,70.0,0,20.0,0.005,16.6,0,11.2,19.1
2025-06-02 01:23:24,2989366,Anitha Reddy,SB00010112,Salary,9112258323,602117,Purchase Category W,Online Transfer,2507.95,103.29.98.40,Unknown Device,COLL57,0,Normal,179.0,Priya Sharma,602117,2.0,0.351,1,16.83,0.017,99.0,70.0,0,20.0,0.005,12.6,0,20.4,38.0
2025-06-02 01:23:25,2989367,Meena Pillai,SB00012422,Current,9233609622,602117,Purchase Category W,Online Transfer,117.0,103.206.26.41,Unknown Device,COLL17,1,Kaggle Verified Fraud,42.0,Priya Sharma,602117,1.0,0.284,1,0.79,0.001,23.3,70.0,0,20.0,0.005,14.2,0,23.3,20.2
2025-06-02 01:23:26,2989368,Meena Pillai,SB00006556,Current,9995920299,110001,Purchase Category W,Online Transfer,60.0,103.139.195.42,Unknown Device,COLL62,0,Normal,644.0,Karan Malhotra,110001,1.0,0.159,2,0.4,0.0,20.9,70.0,0,20.0,0.005,7.9,0,6.2,13.8
2025-06-02 01:23:32,2989369,Anitha Reddy,SB00009323,Salary,9920740904,110001,Purchase Category W,Online Transfer,300.0,103.144.154.43,Unknown Device,COLL74,0,Normal,73.0,Anjali Gupta,110001,1.0,0.339,2,2.01,0.002,35.6,70.0,0,20.0,0.005,13.8,0,9.3,19.7
